business_name,city,county,state,latitude,longitude,location_type,partial_match
Neulife Rehabilitation Of Florida,Mount Dora,Lake,florida,28.7906144,-81.6162177,ROOFTOP,True
Neurointernational Healthcare,Sarasota,Sarasota,florida,27.336791,-82.532861,ROOFTOP,True
Neurointernational Healthcare,Wauchula,Hardee,florida,27.5472589,-81.8114715,APPROXIMATE,True
Neurointernational Healthcare,Sarasota,Sarasota,florida,27.336791,-82.532861,ROOFTOP,True
Neurointernational Healthcare,Sarasota,Sarasota,florida,27.336791,-82.532861,ROOFTOP,True
Neurointernational Healthcare,Sarasota,Sarasota,florida,27.336791,-82.532861,ROOFTOP,True
Neurointernational Healthcare,Sarasota,Sarasota,florida,27.336791,-82.532861,ROOFTOP,True
Neurointernational Healthcare,Sarasota,Sarasota,florida,27.336791,-82.532861,ROOFTOP,True
Neurointernational Healthcare,Bradenton,Manatee,florida,27.4723159,-82.4689691,ROOFTOP,True
Neurointernational Healthcare,Sarasota,Sarasota,florida,27.336791,-82.532861,ROOFTOP,True
Neurointernational Healthcare,Sarasota,Sarasota,florida,27.336791,-82.532861,ROOFTOP,True
Neurorestorative Florida,Sarasota,Manatee,florida,27.3967831,-82.567414,ROOFTOP,True
Neurorestorative Florida,Sarasota,Manatee,florida,27.3967831,-82.567414,ROOFTOP,True
Neurorestorative Florida,Clearwater,Pinellas,florida,27.922651,-82.7231113,ROOFTOP,True
New Chapter Assisted Living Facility I,Fort Lauderdale,Broward,florida,26.1380663,-80.1640149,ROOFTOP,True
New Dimension Family Care,Port Saint Lucie,St. Lucie,florida,27.2730492,-80.3582261,APPROXIMATE,True
New Era,Lakeland,Polk,florida,28.1214644,-81.9702318,ROOFTOP,True
New Era Community Health Center,Homestead,Miami-Dade,florida,25.4832437,-80.4771676,ROOFTOP,True
New Home Senior Care,Hialeah,Miami-Dade,florida,25.8653711,-80.2815478,ROOFTOP,True
New Hope A.L.F..,Miami,Miami-Dade,florida,25.8689856,-80.229342,ROOFTOP,True
New Horizon Assisted Living,Homestead,Miami-Dade,florida,25.4687224,-80.4775569,APPROXIMATE,True
New Horizon Living,Miami,Miami-Dade,florida,25.8098496,-80.2215873,ROOFTOP,True
New Horizon North,Tamarac,Broward,florida,26.2128609,-80.2497707,APPROXIMATE,True
New Horizon Of Tamarac,Tamarac,Broward,florida,26.2128609,-80.2497707,APPROXIMATE,True
New Horizon Senior Citizen Home,Inverness,Citrus,florida,28.8354507,-82.3313955,APPROXIMATE,True
New Horizon Share Home,Winter Haven,Polk,florida,28.0035775,-81.7663129,ROOFTOP,True
New Horizons Group Homes,Brandon,Hillsborough,florida,27.9447614,-82.2846873,ROOFTOP,True
New Journeys Residential Home Care,Tallahassee,Leon,florida,30.5566167,-84.2106996,ROOFTOP,True
New Life Assisted Living Facility,Port St Lucie,St. Lucie,florida,27.2730492,-80.3582261,APPROXIMATE,True
New Millennium Adult Care Iii,Miami,Miami-Dade,florida,25.7323304,-80.3166972,ROOFTOP,True
New Paradise,Miami,Miami-Dade,florida,25.772917,-80.1905815,GEOMETRIC_CENTER,True
New World Aclf,Hialeah,Miami-Dade,florida,25.8575963,-80.2781057,APPROXIMATE,True
Nicole'S Family Home Alf,Miami,Miami-Dade,florida,25.7686022,-80.26408839999999,ROOFTOP,True
Nightingale Manor,Miami Beach,Miami-Dade,florida,25.7931181,-80.1385356,ROOFTOP,True
Nina'S House Alf,Tampa,Hillsborough,florida,27.9911018,-82.4417655,ROOFTOP,True
Nini'S Tlc Corp,Tampa,Hillsborough,florida,27.9952083,-82.56753789999999,ROOFTOP,True
No Better Place,Palm Bay,Brevard,florida,28.0344621,-80.5886646,APPROXIMATE,True
Noa Alf,Homestead,Miami-Dade,florida,25.4988966,-80.4307614,ROOFTOP,True
Noble Cove Alf,Lake Worth,Palm Beach,florida,26.6167555,-80.0684479,APPROXIMATE,True
Noble Gardens Senior Living,Jacksonville,Duval,florida,30.3321838,-81.65565099999999,APPROXIMATE,True
Noble House Senior Living,Jacksonville,Duval,florida,30.2826732,-81.751676,ROOFTOP,True
Noble Senior Living At Brooksville,Brooksville,Hernando,florida,28.5580657,-82.3874376,ROOFTOP,True
Noble Senior Living At Pensacola,Pensacola,Escambia,florida,30.442651,-87.2835102,ROOFTOP,True
Noelito Alf Corp,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Noelito American Living Company,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Noelito Assisted Living Company,Miami,Miami-Dade,florida,25.8937324,-80.2027299,ROOFTOP,True
Nomel'S Alf,Palm Bay,Brevard,florida,28.0344621,-80.5886646,APPROXIMATE,True
Nonna Gloria Alf,Hialeah,Miami-Dade,florida,25.8743823,-80.26956469999999,ROOFTOP,True
Norita Adult Family Care.,Miami,Miami-Dade,florida,25.6590981,-80.3894629,ROOFTOP,True
Normandy Estates Assisted Living,Miami Beach,Miami-Dade,florida,25.8563316,-80.1444123,ROOFTOP,True
North Florida Retirement Village,Gainesville,Alachua,florida,29.6792491,-82.425584,ROOFTOP,True
North Lake Retirement Home,Hollywood,Broward,florida,26.0222557,-80.13945079999999,ROOFTOP,True
North Port Retirement Center,North Port,Sarasota,florida,27.045529,-82.2352949,GEOMETRIC_CENTER,True
Northdale Alf,Tampa,Hillsborough,florida,28.103146,-82.516564,GEOMETRIC_CENTER,True
Northpointe Retirement Community,Pensacola,Escambia,florida,30.5076563,-87.1675698,ROOFTOP,True
Northwood Manor,Wesley Chapel,Pasco,florida,28.1770791,-82.3641751,APPROXIMATE,True
Norwood Assisted Living.,Merritt Island,Brevard,florida,28.3619915,-80.7046864,ROOFTOP,True
Nsb Alf,New Smyrna Beach,Volusia,florida,29.038893,-80.9408739,ROOFTOP,True
Nspire Healthcare Kendall,Miami,Miami-Dade,florida,25.6791526,-80.4178201,ROOFTOP,True
Ntm Homes,Sanford,Seminole,florida,28.8028612,-81.269453,APPROXIMATE,True
Nuestra Casa Ii,Lake Worth,Palm Beach,florida,26.62223,-80.0824152,ROOFTOP,True
Nuestro Lugar De Amor Alf,Miami,Miami-Dade,florida,25.7686022,-80.26408839999999,ROOFTOP,True
Nueva Era Home Health Services,Miami,Miami-Dade,florida,25.8422602,-80.2434581,ROOFTOP,True
Nueva Vida Alf,Tampa,Hillsborough,florida,28.0314426,-82.4783005,ROOFTOP,True
Nueva Vida Gardens Alf Corp,Miami Gardens,Miami-Dade,florida,25.9399252,-80.28288900000001,ROOFTOP,True
Nuevo Amanecer Tampa,Tampa,Hillsborough,florida,27.950575,-82.4571776,APPROXIMATE,True
Nuevo Renacer Alf Corp,Opa Locka,Miami-Dade,florida,25.9086447,-80.25656390000002,ROOFTOP,True
Nunez Adult Care Ii,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Nunez Adult Care,Miami,Miami-Dade,florida,25.7880468,-80.1406619,ROOFTOP,True
Nurse'S Helping Hands,Pinellas Park,Pinellas,florida,27.8377397,-82.73627359999999,ROOFTOP,True
O.S.J. Family Place Assisted Living Facility,Orlando,Orange,florida,28.4829483,-81.41628159999999,ROOFTOP,True
Oak Hammock At The University Of Florida,Gainesville,Alachua,florida,29.6054187,-82.36027639999999,ROOFTOP,True
Oak Haven Alf,New Port Richey,Pasco,florida,28.31817,-82.6648426,ROOFTOP,True
Oak Hill Assisted Living,Brooksville,Hernando,florida,28.5335369,-82.5392761,ROOFTOP,True
Oak Manor Senior Living Community,Largo,Pinellas,florida,27.8954448,-82.82380669999999,ROOFTOP,True
Oak Manor,Deland,Volusia,florida,29.0352512,-81.34426549999999,ROOFTOP,True
Oak Rose Assisted Living Facility,Brandon,Hillsborough,florida,27.937801,-82.2859247,APPROXIMATE,True
Oak Tree Manor,Seminole,Pinellas,florida,27.843222,-82.816344,ROOFTOP,True
Oak Valley Assisted Living Facility,Vernon,Washington,florida,30.5785468,-85.8093639,ROOFTOP,True
Oak Village,Orange City,Volusia,florida,28.946731,-81.2645154,GEOMETRIC_CENTER,False
Oakbridge Terrace Al Residence At St Andrews Estates,Boca Raton,Palm Beach,florida,26.3616651,-80.14076039999999,ROOFTOP,True
Oakbridge Terrace Assisted Liv Res - Edgewater At Boca Pointe,Boca Raton,Palm Beach,florida,26.329794,-80.1517719,ROOFTOP,True
Oakbridge Terrace Assisted Living At Indian River Estates,Vero Beach,Indian River,florida,27.6425097,-80.4806287,ROOFTOP,True
Oakbridge Terrace At Azalea Trace,Pensacola,Escambia,florida,30.5393619,-87.2083129,ROOFTOP,True
Oakland Manor,Tampa,Hillsborough,florida,27.9685235,-82.4513846,ROOFTOP,True
Oakmonte Village Of Davie,Davie,Broward,florida,26.0459856,-80.2570525,ROOFTOP,True
Oakmonte Village Of Lake Mary - Cordova,Lake Mary,Seminole,florida,28.748203,-81.36830959999999,ROOFTOP,True
Oakridge Assisted Living Facility,Mayo,Lafayette,florida,30.0519457,-83.1828139,ROOFTOP,True
Oaks Of Clearwater The,Clearwater,Pinellas,florida,27.9617502,-82.8030112,ROOFTOP,True
Oakton Place Assisted Living And Memory Support At The Arlington,Naples,Collier,florida,26.1420358,-81.7948103,APPROXIMATE,True
Oakview Terrace,New Port Richey,Pasco,florida,28.2361452,-82.6953135,ROOFTOP,True
Oasis At Boynton Beach Assisted Living,Boynton Beach,Palm Beach,florida,26.543518,-80.05811899999999,ROOFTOP,True
Oasis At Margate Assisted Living,Margate,Broward,florida,26.2364849,-80.2200613,ROOFTOP,True
Oasis Family Resort In The Springs,Lauderhill,Broward,florida,26.1403635,-80.2133808,APPROXIMATE,True
Oasis Family Resort,Lauderhill,Broward,florida,26.1403635,-80.2133808,APPROXIMATE,True
Oasis Home For The Elderly,Hialeah,Miami-Dade,florida,25.8458448,-80.2830034,ROOFTOP,True
Oasis Living Quarters,Fort Lauderdale,Broward,florida,26.1884789,-80.1821791,ROOFTOP,True
Oasis Palms.,Miramar,Broward,florida,25.9894503,-80.3136887,ROOFTOP,True
Oasis Raquel Alf Ii,Lake Worth,Palm Beach,florida,26.6404384,-80.0899572,ROOFTOP,True
Oasis Raquel Alf,Palm Springs,Palm Beach,florida,26.6404384,-80.0899572,ROOFTOP,True
Obi'S Assisted Living Facility,Jacksonville,Duval,florida,30.3321838,-81.65565099999999,APPROXIMATE,True
Ocean Breeze Alf,Tampa,Hillsborough,florida,27.9878737,-82.56468860000001,ROOFTOP,True
Ocean View Manor,Daytona Beach,Volusia,florida,29.2178944,-81.0040219,ROOFTOP,True
Odalys Home,Miami,Miami-Dade,florida,25.7458334,-80.3530638,ROOFTOP,True
Odenia'S Angels Alf Corp,Tampa,Hillsborough,florida,28.01803,-82.5712001,ROOFTOP,True
Ohana Assisted Living,Tampa,Hillsborough,florida,28.027795,-82.435103,ROOFTOP,True
Old Cutler Retirement Home,Miami,Miami-Dade,florida,25.6320907,-80.3109705,GEOMETRIC_CENTER,True
Olive Branch,Hudson,Pasco,florida,28.3644485,-82.69343429999999,APPROXIMATE,True
Olivinne'S In-Home Care.,Coral Springs,Broward,florida,26.271192,-80.2706044,APPROXIMATE,True
Omega Assisted Living Facility,Cape Coral,Lee,florida,26.5628537,-81.9495331,APPROXIMATE,True
Omi Management Miami,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Ondymercy Corp,Miami,Miami-Dade,florida,25.7937998,-80.3396365,ROOFTOP,True
Open Arms Alf,Port Orange,Volusia,florida,29.1383165,-80.9956105,APPROXIMATE,True
Open Arms Alf,Homestead,Miami-Dade,florida,25.4475264,-80.48827519999999,ROOFTOP,True
Open Heart Retirement Home.,Deerfield Beach,Broward,florida,26.3184123,-80.09976569999999,APPROXIMATE,True
Options For Seniors,Haines City,Polk,florida,28.1141841,-81.61785359999999,APPROXIMATE,True
Orange Blossoms Villa,Royal Plm Bch,Palm Beach,florida,26.6945031,-80.20687509999999,ROOFTOP,True
Orange Blossoms Villa Iii,West Palm Beach,Palm Beach,florida,26.8599633,-80.0870149,GEOMETRIC_CENTER,True
Orchard Park Assisted Living,Ocoee,Orange,florida,28.6080412,-81.5142605,GEOMETRIC_CENTER,True
Orchard Park At Deerfield Corp (Dba Treemont On The Park),Oakland Park,Broward,florida,26.1747055,-80.1428375,ROOFTOP,True
Orchid Garden Alf,North Lauderdale,Broward,florida,26.217305,-80.2258811,APPROXIMATE,True
Orchid Terrace,Naples,Collier,florida,26.2052865,-81.7906685,ROOFTOP,True
Orlando Lutheran Towers,Orlando,Orange,florida,28.5400828,-81.3738082,ROOFTOP,True
Ormond In The Pines,Ormond Beach,Volusia,florida,29.270284,-81.0938,ROOFTOP,True
Ormond Manor,Ormond Beach,Volusia,florida,29.2839984,-81.0750122,ROOFTOP,True
Orta'S Home,Miami,Miami-Dade,florida,25.7950425,-80.1871288,ROOFTOP,True
Ortega Gardens Alzheimer'S Special Care Center,Jacksonville,Duval,florida,30.2466038,-81.7323748,ROOFTOP,True
Orulmila Care Alf Corp,Homestead,Miami-Dade,florida,25.5542771,-80.37363409999999,ROOFTOP,True
Osmani M Alf,Homestead,Miami-Dade,florida,25.4687224,-80.4775569,APPROXIMATE,True
Osprey Lodge,Tavares,Lake,florida,28.8168423,-81.7138671,ROOFTOP,True
Osprey Village At Amelia Island Ltd,Amelia Island,Nassau,florida,30.5699291,-81.4512405,ROOFTOP,True
Our Dream Alf,Hialeah,Miami-Dade,florida,25.8366408,-80.2821882,ROOFTOP,True
Our Family Assisted Living Facility Ii,Miami,Miami-Dade,florida,25.7497348,-80.4388835,ROOFTOP,True
Our Family Assisted Living Facility Iii.,Miami,Miami-Dade,florida,25.7577397,-80.3184189,ROOFTOP,True
Our Home At Beacon Hill,Port Saint Joe,Gulf,florida,29.9147457,-85.3748146,GEOMETRIC_CENTER,True
Our Home At Riverwood,Fort White,Columbia,florida,29.91541389999999,-82.70529610000001,ROOFTOP,True
Our House Alf,Merritt Island,Brevard,florida,28.3180688,-80.6659842,APPROXIMATE,True
Our Lady Of Charity Aclf,Miami,Miami-Dade,florida,25.7510544,-80.2410003,ROOFTOP,True
Our Lady Of Charity Alf,Tampa,Hillsborough,florida,28.0221973,-82.56417180000001,ROOFTOP,True
Our Loving Mother Elderly Care.,Hialeah,Miami-Dade,florida,25.8827288,-80.3162533,ROOFTOP,True
Ovany'S Home Care Corp,Miami,Miami-Dade,florida,25.7631928,-80.3104592,ROOFTOP,True
Pacifica Senior Living Forest Trace,Lauderhill,Broward,florida,26.1894961,-80.24330839999999,ROOFTOP,True
Pacifica Senior Living Fort Myers,Fort Myers,Lee,florida,26.5104047,-81.9141688,ROOFTOP,True
Pacifica Senior Living Ocala,Ocala,Marion,florida,29.0596207,-82.2736022,ROOFTOP,True
Pacifica Senior Living Of Belleair,Clearwater,Pinellas,florida,27.939499,-82.79723,ROOFTOP,True
Pacifica Senior Living Of Palm Beach,Greenacres,Palm Beach,florida,26.6067096,-80.146065,ROOFTOP,True
Pacifica Senior Living Sunrise,Sunrise,Broward,florida,26.1769496,-80.26462649999999,ROOFTOP,True
Paddock Cove At Naples,Naples,Collier,florida,26.1420358,-81.7948103,APPROXIMATE,True
Paddock Cove At Venice,Venice,Sarasota,florida,27.0938992,-82.44062389999999,ROOFTOP,True
Paddock Ridge At Ocala,Ocala,Marion,florida,29.1465253,-82.1780045,ROOFTOP,True
Palace At Homestead,Homestead,Miami-Dade,florida,25.4687224,-80.4775569,APPROXIMATE,True
Palace At Kendall,Miami,Miami-Dade,florida,25.6660336,-80.357827,APPROXIMATE,True
Palace At Weston The,Weston,Broward,florida,26.0678348,-80.36395259999999,ROOFTOP,True
Palace Retirement Home,Rockledge,Brevard,florida,28.3475158,-80.72701959999999,ROOFTOP,True
Palagio Senior Living,Orange Park,Duval,florida,30.1659652,-81.72735829999999,ROOFTOP,True
Palm Avenue Baptist Tower Alf,Tampa,Hillsborough,florida,27.961681,-82.4586499,ROOFTOP,True
Palm Bay Memory Care,Palm Bay,Brevard,florida,27.9969593,-80.6790424,ROOFTOP,True
Palm Breeze A.L.F.,Hialeah,Miami-Dade,florida,25.8315242,-80.2813168,ROOFTOP,True
Palm Cottages Of Rockledge,Rockledge,Brevard,florida,28.2941317,-80.7347376,ROOFTOP,True
Palm Gardens Vi,Hialeah,Miami-Dade,florida,25.9467439,-80.2949503,ROOFTOP,True
Palm Manor Alf,Miramar,Broward,florida,25.9860762,-80.30356019999999,APPROXIMATE,True
Palm Terrace Assisted Living Facility & Adult Daycare Center,Tampa,Hillsborough,florida,28.0432325,-82.39796489999999,ROOFTOP,True
Palmetto Alf Ii,Hialeah,Miami-Dade,florida,25.8168835,-80.27217,ROOFTOP,True
Palmetto Alf,Hialeah,Miami-Dade,florida,25.864563,-80.3227,GEOMETRIC_CENTER,True
Palmetto Landing,Winter Springs,Seminole,florida,28.6460307,-81.2734799,ROOFTOP,True
Palmetto Senior Care.,Hialeah,Miami-Dade,florida,25.8575963,-80.2781057,APPROXIMATE,True
Palms At Ponte Vedra Assisted Living & Memory Care (The),Ponte Vedra,St. Johns,florida,30.2281189,-81.3919138,ROOFTOP,True
Palm'S Edge Assisted Living And Memory Care,Palm Beach Gardens,Palm Beach,florida,26.7934267,-80.1023412,ROOFTOP,True
Palms Of Fort Myers,Fort Myers,Lee,florida,26.603321,-81.8567906,ROOFTOP,True
Palms Of Sebring (The),Sebring,Highlands,florida,27.4923892,-81.44109290000002,ROOFTOP,True
Palms Of St Lucie West (The),Port St Lucie,St. Lucie,florida,27.3236631,-80.3772405,ROOFTOP,True
Palms Royale Alf,Royal Palm Beach,Palm Beach,florida,26.7439425,-80.2581196,ROOFTOP,True
Palms Villa,Oakland Park,Broward,florida,26.1617547,-80.17185769999999,ROOFTOP,True
Palmview At Gulf Coast Village,Cape Coral,Lee,florida,26.6283265,-81.97232009999999,ROOFTOP,True
Pampered Parents Alf,Palm Coast,Flagler,florida,29.41982569999999,-81.168944,ROOFTOP,True
Panorama Living,Apopka,Orange,florida,28.6934076,-81.5322149,APPROXIMATE,True
Paradise Adult CareInc.,Miami,Miami-Dade,florida,25.7958167,-80.1947014,ROOFTOP,True
Paradise Adult Center.,Hialeah,Miami-Dade,florida,25.8825426,-80.2935269,ROOFTOP,True
Paradise Care Cottage,Port St Lucie,St. Lucie,florida,27.272383,-80.284528,ROOFTOP,True
Paradise Garden Alf Corp,Kenneth City,Pinellas,florida,27.8155812,-82.72010039999999,APPROXIMATE,True
Paradise Home Alf Corp,Cutler Bay,Miami-Dade,florida,25.564847,-80.336108,ROOFTOP,True
Paradise Love Alf,Cape Coral,Lee,florida,26.6542401,-81.9543487,ROOFTOP,True
Paradise Loving Facility,Miami,Miami-Dade,florida,25.7958167,-80.1947014,ROOFTOP,True
Paradise Manor Retirement Home,Oakland Park,Broward,florida,26.1803422,-80.1494211,ROOFTOP,True
Paradise Oasis,Chattahoochee,Gadsden,florida,30.7051916,-84.8429759,APPROXIMATE,True
Paradise Of Adoration,Tampa,Hillsborough,florida,27.991567,-82.344529,GEOMETRIC_CENTER,True
Paradise Of Cristalina Alf,Miami,Miami-Dade,florida,25.7686022,-80.26408839999999,ROOFTOP,True
Paradise Pointe Of Ormond Beach,Ormond Beach,Volusia,florida,29.2587629,-81.0944842,ROOFTOP,True
Paradise Villa Alf,Cutler Bay,Miami-Dade,florida,25.5808323,-80.34685929999999,APPROXIMATE,True
Paradise Villa Retirement At Sheridan #V,Pembroke Pines,Broward,florida,26.157048,-80.258174,ROOFTOP,True
Parah Assisted Living Facility,Port Saint Lucie,St. Lucie,florida,27.2730492,-80.3582261,APPROXIMATE,True
Paraiso Alf,Miami,Miami-Dade,florida,25.7686022,-80.26408839999999,ROOFTOP,True
Paraiso Dos Gardenias,Hialeah,Miami-Dade,florida,25.8902345,-80.31289459999999,ROOFTOP,True
Paraiso Tropical Home Services,Miami,Miami-Dade,florida,25.872131,-80.3169143,ROOFTOP,True
Park Of The Palms,Keystone Heights,Clay,florida,29.7921485,-82.037857,ROOFTOP,True
Park Place Assisted Living,Miami,Miami-Dade,florida,25.7284926,-80.3275537,ROOFTOP,True
Park Summit At Coral Springs,Coral Springs,Broward,florida,26.2582506,-80.2404088,ROOFTOP,True
Park View Estate Of Brandon,Brandon,Hillsborough,florida,27.9181026,-82.27795309999999,ROOFTOP,True
Parkside Assisted Living And Memory Cottage,Port Charlotte,Charlotte,florida,26.9874065,-82.0971481,ROOFTOP,True
Parkside Inn,Boynton Beach,Palm Beach,florida,26.5137171,-80.07021689999999,ROOFTOP,True
Parkside Place Of Bradford Co..,Starke,Bradford,florida,29.9441298,-82.1098275,APPROXIMATE,True
Path Of Life Assisted Living,Wellington,Palm Beach,florida,26.6640522,-80.2203406,ROOFTOP,True
Path Of Life Of Lake Worth,Lake Worth,Palm Beach,florida,26.6036272,-80.1694357,ROOFTOP,True
Pathways To Care,Casselberry,Seminole,florida,28.6763982,-81.3470758,ROOFTOP,True
Patricia Home Services,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Patrick Manor,Saint Petersburg,Pinellas,florida,27.8386137,-82.6463193,ROOFTOP,True
Patty'S House #3,Plant City,Hillsborough,florida,28.0191,-82.140998,GEOMETRIC_CENTER,True
Patty'S House 4,Dover,Hillsborough,florida,27.9941885,-82.2195344,APPROXIMATE,True
Pavilion At Bayview (The),Saint Augustine,St. Johns,florida,29.9161071,-81.3191297,GEOMETRIC_CENTER,True
Paz Con Amor,Miami,Miami-Dade,florida,25.7616798,-80.1917902,APPROXIMATE,True
Peabody Alf.,Jacksonville,Duval,florida,30.3001678,-81.8177594,GEOMETRIC_CENTER,True
Peace & Care Alf,Miami Gardens,Miami-Dade,florida,25.955791,-80.3339763,ROOFTOP,False
Peace And Care Of Miami Lakes,Miami Lakes,Miami-Dade,florida,25.955791,-80.3339763,ROOFTOP,True
Peace Haven Alf,Palm Bay,Brevard,florida,28.0344621,-80.5886646,APPROXIMATE,True
Peace Of His Cornerstone,Miami,Miami-Dade,florida,25.9222085,-80.1877268,ROOFTOP,True
Peaceful Home Alf,Palm Coast,Flagler,florida,29.5844524,-81.20786989999999,APPROXIMATE,True
Pearl House Alf,West Palm Beach,Palm Beach,florida,26.7153424,-80.0533746,APPROXIMATE,True
Pelican Garden,Sebastian,Indian River,florida,27.7721824,-80.466957,ROOFTOP,True
Pelican Landing Assisted Living And Memory Care,Sebastian,Indian River,florida,27.8331995,-80.48320319999999,ROOFTOP,True
Pembrook Place Ii Alf,Clearwater,Pinellas,florida,27.9374892,-82.7527698,ROOFTOP,True
Pendry Estate,Eustis,Lake,florida,28.8754196,-81.50332639999999,ROOFTOP,True
Peninsula (The),Hollywood,Broward,florida,26.0112014,-80.1494901,APPROXIMATE,True
Peregon,Miami,Miami-Dade,florida,25.8319767,-80.12026379999999,ROOFTOP,True
